grid_id,pedestrian_10h,pedestrian_18h,pedestrian_22h,pattern
G012918,13.404782612336117,9.100012451705606,9.031915174656431,"10h=13.4048, 18h=9.1000, 22h=9.0319"
G000076,6.780307374097931,9.089951004680042,7.616153122320337,"10h=6.7803, 18h=9.0900, 22h=7.6162"
G012480,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G012481,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G012549,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G012550,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G012618,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G012619,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G012620,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G012689,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G012690,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G012691,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G012762,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G012763,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G012836,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G012997,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G012998,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G012999,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013000,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013001,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013078,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013079,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013080,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013081,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013082,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013083,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013159,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013160,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013161,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013162,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013163,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013164,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013165,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013240,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013241,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013242,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013243,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013244,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013245,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013246,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013247,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013328,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013329,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013330,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013332,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013333,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013334,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013335,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013418,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013419,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013420,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013421,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013422,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013423,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013424,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013425,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013509,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013510,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013511,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013512,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013513,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013514,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013515,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013599,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013600,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013601,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013602,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013603,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013604,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013605,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013687,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013688,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013689,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013690,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013691,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013692,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013693,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013694,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013776,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013777,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013778,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013779,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013780,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013781,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013782,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013783,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013784,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013865,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013866,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013867,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013868,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013869,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013870,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013871,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013872,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013873,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013953,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013954,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013955,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013956,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013957,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013958,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013959,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013960,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G014039,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G014040,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G014041,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G014042,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G014044,13.402038831457272,9.087309559490397,9.02686121815557,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013331,13.402038272220492,9.087309180297515,9.02686084148506,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G012917,13.402037689173032,9.087308784959697,9.026860448777011,"10h=13.4020, 18h=9.0873, 22h=9.0269"
G013166,13.401555667955723,9.0869965686022,9.026549606119707,"10h=13.4016, 18h=9.0870, 22h=9.0265"
G006706,7.540729976351538,9.08044886837309,8.454998915492782,"10h=7.5407, 18h=9.0804, 22h=8.4550"
G005082,9.983871187062602,9.079795592601974,7.988900178658163,"10h=9.9839, 18h=9.0798, 22h=7.9889"
G000014,6.768485826897678,9.074102566118052,7.602874268036561,"10h=6.7685, 18h=9.0741, 22h=7.6029"
G008049,10.781112898291513,9.06771839071384,7.26299369934416,"10h=10.7811, 18h=9.0677, 22h=7.2630"
G013889,10.268948462991014,9.06701029909347,7.065172948268709,"10h=10.2689, 18h=9.0670, 22h=7.0652"
G000213,9.847391183460381,9.065646606655706,2.567372579544448,"10h=9.8474, 18h=9.0656, 22h=2.5674"
G013961,13.377512090747647,9.064378048522313,9.001991002850781,"10h=13.3775, 18h=9.0644, 22h=9.0020"
G015415,10.086618580029114,9.056287873034892,4.510294058007273,"10h=10.0866, 18h=9.0563, 22h=4.5103"
G013725,9.77943269475235,9.055946777516782,9.304952127362304,"10h=9.7794, 18h=9.0559, 22h=9.3050"
G000095,6.747294342209409,9.04569241493985,7.579070392582222,"10h=6.7473, 18h=9.0457, 22h=7.5791"
G006745,10.434403905386564,9.031064379496145,9.26775694962982,"10h=10.4344, 18h=9.0311, 22h=9.2678"
G000190,9.803157278212135,9.024924252324293,2.5558400920759645,"10h=9.8032, 18h=9.0249, 22h=2.5558"
G012213,10.315733884570715,9.0000306219364,6.466364336697302,"10h=10.3157, 18h=9.0000, 22h=6.4664"
G013835,11.307362533463394,8.989691554911927,4.966665294593404,"10h=11.3074, 18h=8.9897, 22h=4.9667"
G004722,19.966012737839968,8.983676506031522,9.314260454693631,"10h=19.9660, 18h=8.9837, 22h=9.3143"
G006260,10.331120395003284,8.977160263277193,14.41201526378157,"10h=10.3311, 18h=8.9772, 22h=14.4120"
G014840,8.196594018615258,8.965882713352823,10.05179768122909,"10h=8.1966, 18h=8.9659, 22h=10.0518"
G011623,10.700432398890406,8.965536583567006,8.30096079307173,"10h=10.7004, 18h=8.9655, 22h=8.3010"
G008620,8.911853093885943,8.953939811697591,16.13013882156665,"10h=8.9119, 18h=8.9539, 22h=16.1301"
G011959,9.157884862903337,8.949146974318081,11.884331996411948,"10h=9.1579, 18h=8.9491, 22h=11.8843"
G005481,9.6201291814877,8.939668540232246,9.208239713314018,"10h=9.6201, 18h=8.9397, 22h=9.2082"
G015572,8.340359970825828,8.938194020835695,9.147868332350765,"10h=8.3404, 18h=8.9382, 22h=9.1479"
G012557,7.3006413277483,8.915405294393715,16.161898898366495,"10h=7.3006, 18h=8.9154, 22h=16.1619"
G005618,10.006828158507684,8.906981784497393,8.279185646983002,"10h=10.0068, 18h=8.9070, 22h=8.2792"
G000092,6.628672409986765,8.886663112506822,7.445825282939481,"10h=6.6287, 18h=8.8867, 22h=7.4458"
G014736,7.279414052007432,8.884142819750803,9.643793996525554,"10h=7.2794, 18h=8.8841, 22h=9.6438"
G005750,9.221313673068783,8.881154069754329,8.428936452946838,"10h=9.2213, 18h=8.8812, 22h=8.4289"
G008181,10.545854708314423,8.847401461732831,6.9238284934966305,"10h=10.5459, 18h=8.8474, 22h=6.9238"
G010899,7.562762160358805,8.845543619091591,13.393425107440699,"10h=7.5628, 18h=8.8455, 22h=13.3934"
G012617,13.011198094750432,8.822298331901814,8.763612832367189,"10h=13.0112, 18h=8.8223, 22h=8.7636"
G008881,13.40962620737801,8.817416242058805,1.917332523746881,"10h=13.4096, 18h=8.8174, 22h=1.9173"
G008752,13.40642129450479,8.81272428506727,1.9105131214112054,"10h=13.4064, 18h=8.8127, 22h=1.9105"
G008753,13.40642129450479,8.81272428506727,1.9105131214112054,"10h=13.4064, 18h=8.8127, 22h=1.9105"
G008879,13.40642129450479,8.81272428506727,1.9105131214112054,"10h=13.4064, 18h=8.8127, 22h=1.9105"
G008880,13.40642129450479,8.81272428506727,1.9105131214112054,"10h=13.4064, 18h=8.8127, 22h=1.9105"
G009007,13.40642129450479,8.81272428506727,1.9105131214112054,"10h=13.4064, 18h=8.8127, 22h=1.9105"
G003158,7.098291354120626,8.801719828110624,17.321914610494833,"10h=7.0983, 18h=8.8017, 22h=17.3219"
G010658,9.735968600004847,8.796601720078188,13.935647767461038,"10h=9.7360, 18h=8.7966, 22h=13.9356"
G011421,9.521158006979737,8.795011099407702,14.022602428261116,"10h=9.5212, 18h=8.7950, 22h=14.0226"
G007656,10.372920161617131,8.78484898085732,7.474571017850729,"10h=10.3729, 18h=8.7848, 22h=7.4746"
G008310,9.590760775641343,8.748241278500235,6.3074991468638375,"10h=9.5908, 18h=8.7482, 22h=6.3075"
G014814,7.608921625116717,8.732446529760935,9.127347578001407,"10h=7.6089, 18h=8.7324, 22h=9.1273"
G005974,9.923446688495039,8.720925760652268,5.862984013337819,"10h=9.9234, 18h=8.7209, 22h=5.8630"
G005894,10.11464726845268,8.715074459582345,7.746907646157364,"10h=10.1146, 18h=8.7151, 22h=7.7469"
G001412,12.12349696996295,8.707536198156236,4.546777314422595,"10h=12.1235, 18h=8.7075, 22h=4.5468"
G003432,8.647875745811103,8.706253962329685,11.68236621659311,"10h=8.6479, 18h=8.7063, 22h=11.6824"
G003282,7.839872280515695,8.695321682860424,8.618169324636648,"10h=7.8399, 18h=8.6953, 22h=8.6182"
G014831,6.55580752353977,8.644680758673678,9.288256623730462,"10h=6.5558, 18h=8.6447, 22h=9.2883"
G012647,4.464551056186369,8.626093582566579,10.094566851301664,"10h=4.4646, 18h=8.6261, 22h=10.0946"
G004811,10.25880004473788,8.607491026164695,5.1392644890175765,"10h=10.2588, 18h=8.6075, 22h=5.1393"
G004721,17.75062119718525,8.60049585384892,10.342831097213189,"10h=17.7506, 18h=8.6005, 22h=10.3428"
G012278,8.433409590619833,8.599176362620852,14.221230963819625,"10h=8.4334, 18h=8.5992, 22h=14.2212"
G014335,7.851445831125671,8.585320154371917,17.48196356836145,"10h=7.8514, 18h=8.5853, 22h=17.4820"
G014045,12.626171245165885,8.58420797298817,8.566080149668005,"10h=12.6262, 18h=8.5842, 22h=8.5661"
G014816,7.485373967877921,8.58088078754805,8.979593584248567,"10h=7.4854, 18h=8.5809, 22h=8.9796"
G012308,11.894208913409992,8.570238436322992,10.539429676239976,"10h=11.8942, 18h=8.5702, 22h=10.5394"
G001505,15.019884869520814,8.537461362858949,5.04224027990369,"10h=15.0199, 18h=8.5375, 22h=5.0422"
G001506,15.019884869520814,8.537461362858949,5.04224027990369,"10h=15.0199, 18h=8.5375, 22h=5.0422"
G001600,15.019884869520814,8.537461362858949,5.04224027990369,"10h=15.0199, 18h=8.5375, 22h=5.0422"
G007102,9.317194715577742,8.506734235243975,7.684670548475549,"10h=9.3172, 18h=8.5067, 22h=7.6847"
G013695,12.4909317646788,8.497098980338313,8.43925075697806,"10h=12.4909, 18h=8.4971, 22h=8.4393"
G006567,6.3935056833482875,8.487514272669152,7.647100291178072,"10h=6.3935, 18h=8.4875, 22h=7.6471"
G010510,9.102353376690676,8.4860909053383,8.395664135322644,"10h=9.1024, 18h=8.4861, 22h=8.3957"
G014043,12.441729257639897,8.464608883940647,8.4565416438871,"10h=12.4417, 18h=8.4646, 22h=8.4565"
G005613,10.280525589196376,8.459173532796665,5.454118572774398,"10h=10.2805, 18h=8.4592, 22h=5.4541"
G005213,10.564692689343117,8.43009778170146,5.134561721098998,"10h=10.5647, 18h=8.4301, 22h=5.1346"
G008165,11.22319883729407,8.399775581731905,13.473018955605559,"10h=11.2232, 18h=8.3998, 22h=13.4730"
G011098,8.831811286234931,8.365087524711262,11.652418718175714,"10h=8.8318, 18h=8.3651, 22h=11.6524"
G008178,9.506283463549313,8.35802569722946,5.888170571031075,"10h=9.5063, 18h=8.3580, 22h=5.8882"
G013708,9.213320842439265,8.35323741495677,6.481394345838364,"10h=9.2133, 18h=8.3532, 22h=6.4814"
G006844,7.904339902098923,8.344080979186552,8.150273143504274,"10h=7.9043, 18h=8.3441, 22h=8.1503"
G000917,6.686294150152181,8.290965058396889,9.653189561029022,"10h=6.6863, 18h=8.2910, 22h=9.6532"
G006997,5.160940080013579,8.278774984868717,10.29830527544848,"10h=5.1609, 18h=8.2788, 22h=10.2983"
G004853,19.18026803412452,8.275565072726895,7.6858898237086155,"10h=19.1803, 18h=8.2756, 22h=7.6859"
G015672,7.430452372358201,8.251014800871982,9.226047079471542,"10h=7.4305, 18h=8.2510, 22h=9.2260"
G015196,7.435541416137779,8.216692793017199,8.369797421647156,"10h=7.4355, 18h=8.2167, 22h=8.3698"
G015759,6.774373604019969,8.197672519650903,8.983396671941215,"10h=6.7744, 18h=8.1977, 22h=8.9834"
G005426,9.524998286764792,8.185783975804855,11.034148309933,"10h=9.5250, 18h=8.1858, 22h=11.0341"
G008980,8.276193460852106,8.182592317936255,10.499550487690442,"10h=8.2762, 18h=8.1826, 22h=10.4996"
G011921,5.867734333463061,8.172471455284036,8.90701248093665,"10h=5.8677, 18h=8.1725, 22h=8.9070"
G006724,6.960540249347311,8.15825822393277,7.717089878467808,"10h=6.9605, 18h=8.1583, 22h=7.7171"
G010653,6.303337733358392,8.141132805229448,8.000340505007133,"10h=6.3033, 18h=8.1411, 22h=8.0003"
G003829,7.968663000672105,8.101228659367475,9.144160544896199,"10h=7.9687, 18h=8.1012, 22h=9.1442"
G014749,7.086781531877343,8.091895729044664,8.502906080697391,"10h=7.0868, 18h=8.0919, 22h=8.5029"
G007648,9.710551736487888,8.065148629049503,5.719595372378983,"10h=9.7106, 18h=8.0651, 22h=5.7196"
G008046,9.442660078980893,8.064138241039963,5.572356931356338,"10h=9.4427, 18h=8.0641, 22h=5.5724"
G013099,10.212492103140992,8.035767564428843,6.1608839776915545,"10h=10.2125, 18h=8.0358, 22h=6.1609"
G014386,6.118157313578757,8.025916434638312,8.630892047019364,"10h=6.1182, 18h=8.0259, 22h=8.6309"
G007782,9.642095834797315,8.001040365560092,5.620904398047239,"10h=9.6421, 18h=8.0010, 22h=5.6209"
